DISTRICT,DD000A001223R,DD000A001323R,DD000A001S23R,DD200A001223R,DD200A001323R,DD200A001S23R,DD300A001223R,DD300A001323R,DD300A001S23R,DD400A001223R,DD400A001323R,DD400A001S23R,DDA00A001223R,DDA00A001323R,DDA00A001S23R,DDB00A001223R,DDB00A001323R,DDB00A001S23R,DDE00A001223R,DDE00A001323R,DDE00A001S23R,DDF00A001223R,DDF00A001323R,DDF00A001S23R,DDH00A001223R,DDH00A001323R,DDH00A001S23R,DDI00A001223R,DDI00A001323R,DDI00A001S23R,DDL00A001223R,DDL00A001323R,DDL00A001S23R,DDM00A001223R,DDM00A001323R,DDM00A001S23R,DDR00A001223R,DDR00A001323R,DDR00A001S23R,DDS00A001223R,DDS00A001323R,DDS00A001S23R,DDW00A001223R,DDW00A001323R,DDW00A001S23R,DISTNAME,DNC00A001223R,DNC00A001323R,DNC00A001S23R,DNM00A001223R,DNM00A001323R,DNM00A001S23R,DNS00A001223R,DNS00A001323R,DNS00A001S23R
"'018907",.,.,.,20,12,56,.,.,.,.,.,.,31,8,62,-1,-1,-1,27,5,56,27,6,58,33,0,67,.,.,.,.,.,.,35,10,64,12,2,46,1,0,27,33,9,62,"KOPPERL ISD",28,9,59,35,8,65,67,33,89
"'018908",27,7,80,-1,-1,-1,.,.,.,.,.,.,51,17,80,67,8,83,46,12,78,60,20,90,42,13,79,.,.,.,27,7,80,43,14,70,31,1,70,20,8,63,57,21,82,"CRANFILLS GAP ISD",48,15,79,60,22,82,-1,-1,-1
"'019901",18,3,61,35,12,72,50,0,100,.,.,.,44,14,77,25,4,63,39,11,74,45,15,81,32,8,71,17,0,50,16,3,61,43,14,74,21,4,61,30,8,54,54,20,84,"DEKALB ISD",47,17,77,37,9,76,20,8,61
"'019902",56,27,88,54,19,85,86,43,100,-1,-1,-1,59,22,86,41,11,77,50,17,83,57,20,88,55,22,85,-1,-1,-1,56,27,88,61,23,84,34,7,73,24,5,53,63,24,88,"HOOKS ISD",60,23,87,58,18,84,60,24,96
"'019903",-1,-1,-1,50,11,71,.,.,.,-1,-1,-1,56,21,83,51,31,82,54,17,83,54,19,80,70,24,87,-1,-1,-1,-1,-1,-1,58,24,87,37,10,68,40,23,58,55,21,84,"MAUD ISD",56,22,83,54,18,85,67,33,89
"'019905",47,17,77,49,17,75,-1,-1,-1,-1,-1,-1,47,17,75,34,11,65,43,14,72,48,15,77,46,12,84,-1,-1,-1,47,17,77,47,18,74,25,4,59,30,12,48,52,19,78,"NEW BOSTON ISD",50,19,78,41,12,70,34,9,70
"'019906",29,6,82,45,15,89,100,33,100,83,17,100,64,24,90,38,16,69,56,19,87,66,26,90,42,8,91,40,0,100,23,8,77,62,22,89,38,6,78,30,12,68,67,25,90,"REDWATER ISD",66,25,90,60,21,88,50,16,97
"'019907",32,9,67,45,13,75,83,51,97,-1,-1,-1,42,15,70,23,5,56,35,10,66,43,15,73,41,12,74,60,44,84,29,8,65,40,14,68,21,4,55,13,3,33,66,30,87,"TEXARKANA ISD",43,16,72,37,11,67,42,13,76
"'019908",30,8,54,33,11,66,.,.,.,0,0,20,33,9,62,27,6,58,30,8,60,36,9,67,41,14,64,61,6,78,22,3,49,30,8,58,22,3,53,18,5,33,44,13,72,"LIBERTY-EYLAU ISD",33,9,64,30,9,57,9,2,36
"'019909",25,8,58,38,22,69,.,.,.,.,.,.,53,16,82,67,0,67,47,13,79,53,15,84,38,5,74,.,.,.,25,8,58,52,17,81,32,4,66,20,6,47,54,16,83,"SIMMS ISD",55,16,83,49,15,80,42,13,84
"'019910",.,.,.,36,27,82,.,.,.,.,.,.,53,24,85,-1,-1,-1,40,16,78,60,27,89,81,38,94,25,0,75,.,.,.,49,23,83,60,30,70,46,20,69,52,24,85,"MALTA ISD",54,23,88,48,35,65,-1,-1,-1
"'019911",55,9,91,69,35,96,82,45,91,.,.,.,73,37,92,71,36,79,70,28,89,73,36,91,62,24,91,-1,-1,-1,63,13,100,73,39,93,41,11,79,48,21,64,73,38,92,"RED LICK ISD",78,41,94,57,28,87,68,36,100
"'019912",52,16,88,65,22,90,72,39,95,-1,-1,-1,69,30,91,45,10,79,54,16,84,69,29,91,66,22,92,71,43,86,51,17,88,69,30,91,43,8,79,38,12,65,75,35,94,"PLEASANT GROVE ISD",70,29,92,68,30,90,68,29,93
"'019913",18,0,53,-1,-1,-1,.,.,.,.,.,.,45,19,75,.,.,.,38,11,66,36,17,64,33,0,62,.,.,.,18,0,53,52,21,83,20,0,56,27,0,67,51,26,80,"HUBBARD ISD",46,19,73,41,18,82,-1,-1,-1
"'019914",.,.,.,25,13,75,.,.,.,.,.,.,40,6,68,-1,-1,-1,40,6,68,37,7,63,55,0,64,.,.,.,.,.,.,44,6,76,23,4,50,26,5,47,39,6,66,"LEARY ISD",39,6,72,41,7,59,.,.,.
"'020901",44,18,75,66,31,88,85,56,96,32,10,77,54,23,81,49,17,79,42,13,74,56,24,83,47,16,77,44,17,82,39,14,72,53,23,80,34,11,69,27,7,52,62,29,86,"ALVIN ISD",57,25,83,48,17,77,47,18,79
"'020902",40,12,74,50,17,76,79,51,89,56,13,100,50,18,79,39,12,73,44,13,76,51,17,82,46,15,77,45,20,78,38,11,73,49,18,77,32,6,68,21,5,47,59,23,85,"ANGLETON ISD",50,18,80,48,17,77,59,20,83
"'020904",27,3,62,45,23,81,.,.,.,.,.,.,54,19,84,-1,-1,-1,43,12,78,56,18,88,43,12,78,78,33,100,22,3,56,53,20,81,29,5,70,25,4,52,58,21,86,"DANBURY ISD",56,20,85,49,15,82,67,7,80
"'020905",34,11,69,42,15,71,72,41,91,57,43,100,47,17,76,29,8,61,40,12,72,48,17,78,42,13,75,40,17,74,30,8,65,45,17,75,28,6,63,24,8,50,58,25,83,"BRAZOSPORT ISD",48,17,77,42,15,73,55,24,79
"'020906",24,3,62,45,13,83,17,0,83,.,.,.,43,12,76,30,4,62,32,7,68,43,12,77,41,10,74,-1,-1,-1,24,3,62,43,13,74,23,2,60,14,4,35,47,15,78,"SWEENY ISD",45,13,78,39,11,69,33,8,63
"'020907",30,6,62,36,9,72,80,60,100,-1,-1,-1,47,17,76,28,5,62,39,12,71,49,18,79,40,12,71,69,38,75,29,5,61,45,17,74,26,5,63,15,2,44,53,22,81,"COLUMBIA-BRAZORIA ISD",47,18,76,47,17,77,41,8,75
"'020908",55,28,81,78,47,93,90,69,97,76,50,91,68,37,88,56,25,82,51,20,79,70,38,90,58,25,83,66,36,88,46,21,76,67,36,87,42,14,74,30,9,58,78,45,93,"PEARLAND ISD",71,40,90,59,28,83,70,36,91
"'020910",28,3,59,-1,-1,-1,.,.,.,-1,-1,-1,36,8,72,20,0,80,36,8,72,42,15,80,35,6,62,.,.,.,28,3,59,30,2,64,23,5,61,10,0,38,43,14,89,"DAMON ISD",36,6,64,35,11,81,-1,-1,-1
"'021803",31,9,68,100,60,100,.,.,.,.,.,.,36,11,68,34,9,63,37,12,69,31,9,65,33,9,70,.,.,.,31,9,68,42,13,70,34,9,68,17,0,46,50,19,56,"BRAZOS SCHOOL FOR INQUIRY & CREATIVITY",36,11,68,38,11,66,38,25,63
"'021805",38,10,73,26,4,70,.,.,.,.,.,.,37,11,72,37,11,70,35,10,71,41,13,75,38,10,76,29,14,43,35,7,72,33,9,69,27,7,63,21,7,45,43,21,82,"ARROW ACADEMY",43,14,79,32,8,66,36,0,55
"'021901",41,17,69,60,29,82,87,62,96,57,18,80,60,30,82,29,9,60,37,12,67,61,31,84,47,19,75,59,23,91,34,12,65,60,29,81,38,13,69,29,9,53,72,37,90,"COLLEGE STATION ISD",63,32,85,53,25,76,54,23,80
"'021902",34,9,67,53,24,77,74,44,91,84,37,95,39,14,69,24,6,55,33,10,66,41,14,72,36,11,69,22,6,57,32,8,66,38,14,67,27,6,61,23,6,45,63,29,84,"BRYAN ISD",40,14,71,35,12,64,44,15,77
"'022004",9,3,35,-1,-1,-1,.,.,.,.,.,.,24,8,51,.,.,.,25,9,51,26,12,57,18,5,45,.,.,.,7,2,31,23,5,47,12,2,40,22,9,48,53,23,80,"TERLINGUA CSD",21,8,45,29,8,61,-1,-1,-1
"'022901",25,11,67,45,27,55,83,67,92,-1,-1,-1,51,17,81,82,45,100,43,12,77,52,17,82,45,13,78,57,29,86,21,9,64,49,17,79,24,4,65,23,5,55,60,22,85,"ALPINE ISD",50,16,80,53,21,82,42,0,100
"'022902",.,.,.,.,.,.,.,.,.,.,.,.,57,17,88,.,.,.,47,14,83,60,24,90,46,8,84,.,.,.,.,.,.,53,8,85,-1,-1,-1,80,10,90,79,34,97,"MARATHON ISD",50,16,86,80,20,95,-1,-1,-1
"'022903",-1,-1,-1,.,.,.,.,.,.,.,.,.,75,44,100,.,.,.,.,.,.,67,33,100,50,0,100,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,90,70,100,"SAN VICENTE ISD",-1,-1,-1,67,25,100,.,.,.
"'023902",36,18,59,-1,-1,-1,.,.,.,.,.,.,59,27,84,.,.,.,50,22,77,63,27,83,49,17,76,.,.,.,30,10,55,57,27,85,34,12,63,18,6,44,69,37,92,"SILVERTON ISD",61,31,85,56,16,82,83,50,100
"'024901",45,24,74,.,.,.,-1,-1,-1,.,.,.,33,7,64,.,.,.,31,6,63,35,6,68,32,7,63,-1,-1,-1,42,27,70,30,7,60,20,3,54,18,5,38,31,7,79,"BROOKS COUNTY ISD",32,7,64,33,6,63,35,5,63
"'025901",32,6,58,62,4,77,50,50,50,.,.,.,50,16,82,15,4,46,43,12,77,50,15,84,46,12,81,-1,-1,-1,20,0,55,50,16,81,24,3,60,22,7,50,53,18,84,"BANGS ISD",54,17,85,44,14,78,50,19,78
"'025902",31,11,61,46,19,73,85,75,100,.,.,.,49,17,77,28,6,65,41,12,71,51,17,80,43,12,73,67,33,89,24,7,53,48,18,75,24,3,60,23,5,48,58,23,82,"BROWNWOOD ISD",50,18,78,45,16,74,53,18,82
"'025904",33,17,50,.,.,.,.,.,.,.,.,.,34,10,64,.,.,.,26,6,57,33,14,65,37,6,63,.,.,.,33,17,50,34,8,64,22,3,56,12,6,29,32,13,65,"BLANKET ISD",34,9,67,33,12,60,0,0,0
"'025905",21,0,42,38,15,69,.,.,.,.,.,.,51,11,81,-1,-1,-1,44,9,78,53,13,80,33,7,61,.,.,.,21,0,42,50,11,81,32,3,65,35,11,63,55,12,85,"MAY ISD",55,11,82,46,13,78,40,20,90
"'025906",-1,-1,-1,41,18,86,.,.,.,.,.,.,53,17,86,-1,-1,-1,52,14,81,53,13,86,47,24,76,.,.,.,-1,-1,-1,53,19,86,23,3,69,21,5,57,55,15,87,"ZEPHYR ISD",53,19,87,52,12,83,38,0,100
"'025908",-1,-1,-1,.,.,.,.,.,.,.,.,.,34,9,67,.,.,.,32,11,62,26,9,58,29,3,71,-1,-1,-1,-1,-1,-1,42,9,78,18,8,54,30,19,48,35,10,66,"BROOKESMITH ISD",38,9,71,29,9,63,-1,-1,-1
"'025909",38,15,70,57,16,82,59,28,84,.,.,.,62,23,89,35,9,85,52,15,84,65,23,92,53,16,85,-1,-1,-1,26,12,65,59,22,86,33,6,77,20,3,55,67,25,92,"EARLY ISD",65,23,91,57,21,85,58,31,87
"'026901",32,7,74,55,21,83,70,25,70,-1,-1,-1,54,21,83,33,8,64,42,13,76,57,22,85,42,13,79,100,100,100,31,6,73,51,20,81,28,5,67,33,10,54,66,29,89,"CALDWELL ISD",54,20,83,53,22,80,60,25,87
"'026902",21,4,44,34,2,62,25,0,75,.,.,.,29,5,62,24,9,57,24,3,55,30,7,65,24,3,54,.,.,.,18,4,39,28,4,58,19,4,44,27,14,40,36,7,71,"SOMERVILLE ISD",30,6,64,26,3,57,25,0,39
"'026903",37,11,70,29,4,67,.,.,.,.,.,.,45,17,73,27,8,56,34,9,65,48,19,77,40,14,70,100,20,100,37,11,70,42,15,68,24,7,58,11,4,35,57,24,82,"SNOOK ISD",41,14,71,51,21,76,24,6,54
"'027903",22,4,56,46,11,83,61,33,83,-1,-1,-1,42,13,72,17,0,66,33,8,65,42,14,72,31,7,63,25,0,65,21,4,54,41,12,72,24,4,59,15,3,41,48,16,76,"BURNET CISD",41,13,72,43,12,73,40,10,78
"'027904",24,4,57,52,22,81,49,23,72,-1,-1,-1,43,17,73,28,14,59,34,10,66,42,15,74,31,9,64,28,3,59,24,4,57,44,18,72,26,6,61,17,5,46,57,25,83,"MARBLE FALLS ISD",44,17,74,42,17,70,47,16,77
"'028902",28,7,61,45,14,71,57,37,83,.,.,.,36,11,67,27,6,65,31,8,63,38,11,70,32,9,65,43,7,71,26,6,59,34,11,64,26,6,59,15,2,37,55,23,79,"LOCKHART ISD",38,12,69,30,8,62,29,12,56
"'028903",32,7,69,61,29,77,-1,-1,-1,-1,-1,-1,41,14,71,29,10,60,35,11,68,41,14,75,36,11,69,.,.,.,31,7,69,41,14,68,28,6,63,16,4,41,59,22,81,"LULING ISD",41,14,71,41,14,72,23,9,57
"'028906",6,1,33,25,0,81,.,.,.,.,.,.,10,1,40,11,0,37,10,1,39,13,1,46,9,1,37,-1,-1,-1,5,0,33,7,1,36,7,1,36,0,0,41,9,1,42,"PRAIRIE LEA ISD",12,1,42,7,1,39,0,0,33
"'029901",40,13,74,52,17,83,72,40,87,-1,-1,-1,48,17,79,32,14,70,40,12,73,49,17,81,43,13,76,50,0,80,35,10,71,48,17,76,27,7,65,19,7,46,59,24,85,"CALHOUN COUNTY ISD",50,18,80,42,13,72,63,24,88
"'030901",33,21,75,.,.,.,.,.,.,.,.,.,54,20,86,.,.,.,52,20,85,58,20,88,51,18,85,-1,-1,-1,35,25,70,51,20,84,31,9,75,11,6,60,55,21,86,"CROSS PLAINS ISD",53,21,86,57,19,84,60,20,87
"'030902",42,13,79,59,29,87,.,.,.,-1,-1,-1,56,22,84,64,29,79,47,16,80,56,22,87,56,18,85,-1,-1,-1,33,14,76,57,22,82,31,8,62,26,12,53,56,23,83,"CLYDE CISD",58,23,84,53,19,82,41,8,86
"'030903",.,.,.,56,6,75,.,.,.,.,.,.,47,15,79,.,.,.,36,13,71,51,17,82,35,8,72,.,.,.,.,.,.,44,13,77,29,6,70,32,17,61,50,17,82,"BAIRD ISD",54,17,83,37,11,74,33,0,89
"'030906",-1,-1,-1,60,27,80,100,60,100,0,0,40,59,26,85,.,.,.,48,18,79,65,31,88,55,25,83,-1,-1,-1,.,.,.,53,21,82,36,11,71,33,12,57,61,27,86,"EULA ISD",58,26,85,62,27,87,63,31,88
"'031901",38,12,70,80,40,90,83,50,94,42,42,67,50,18,78,67,28,81,47,17,76,50,18,79,50,18,77,-1,-1,-1,32,8,66,49,19,76,39,11,71,25,9,51,54,25,78,"BROWNSVILLE ISD",51,19,78,43,15,73,58,22,85
"'031903",38,11,71,38,0,88,84,53,97,85,55,85,46,16,76,58,19,86,41,12,73,47,17,78,45,15,76,35,13,61,35,9,69,45,15,75,28,6,64,25,9,47,60,26,83,"HARLINGEN CISD",46,16,77,45,16,75,44,14,75
"'031905",25,6,60,30,10,40,.,.,.,.,.,.,40,11,73,33,0,56,37,9,70,40,10,73,40,11,73,27,0,73,20,4,56,41,11,72,23,4,59,24,7,45,49,17,80,"LA FERIA ISD",41,11,73,35,8,71,44,11,84
"'031906",44,16,74,-1,-1,-1,95,60,98,.,.,.,56,23,81,88,65,88,51,19,79,57,24,83,55,23,81,17,0,33,37,12,70,55,23,80,35,9,69,29,8,54,71,36,89,"LOS FRESNOS CISD",57,24,82,52,21,79,60,27,89
"'031909",32,7,69,58,26,79,75,38,100,-1,-1,-1,42,14,75,55,18,82,39,12,74,42,14,76,40,13,74,67,11,89,30,7,68,41,15,75,33,8,70,22,8,45,60,25,89,"POINT ISABEL ISD",41,13,75,45,19,77,36,3,79
"'031911",23,6,52,40,0,100,.,.,.,.,.,.,37,10,68,14,0,71,34,9,66,38,9,69,36,9,68,.,.,.,21,6,49,36,10,67,24,4,57,21,8,41,48,15,73,"RIO HONDO ISD",37,9,68,36,10,66,-1,-1,-1
"'031912",27,6,61,75,13,88,.,.,.,-1,-1,-1,38,11,70,58,26,89,35,10,69,40,12,74,37,11,70,-1,-1,-1,24,5,59,36,10,67,26,5,63,20,4,42,58,22,89,"SAN BENITO CISD",39,11,71,32,9,65,32,8,66
"'031913",27,6,60,0,0,67,.,.,.,.,.,.,28,7,66,-1,-1,-1,28,7,66,30,5,65,28,7,66,.,.,.,24,5,57,27,8,66,23,4,60,17,8,41,-1,-1,-1,"SANTA MARIA ISD",31,8,68,20,5,60,29,14,86
"'031914",30,6,59,-1,-1,-1,.,.,.,.,.,.,37,10,70,-1,-1,-1,36,10,68,40,11,73,37,10,70,.,.,.,28,6,57,35,10,68,24,5,58,29,8,51,40,10,80,"SANTA ROSA ISD",38,11,72,32,8,64,64,18,77
"'031916",61,21,89,83,58,96,91,65,99,-1,-1,-1,76,39,94,92,66,98,69,30,92,73,37,94,74,36,93,70,20,90,57,17,88,79,41,94,58,17,87,45,15,77,85,53,97,"SOUTH TEXAS ISD",67,27,93,78,42,94,67,29,96
"'032902",52,14,85,58,20,83,61,17,91,.,.,.,57,19,85,42,11,75,52,16,83,57,19,86,55,17,86,-1,-1,-1,46,10,82,56,19,84,39,8,76,31,5,63,65,26,88,"PITTSBURG ISD",57,18,86,55,22,82,72,36,92
"'033901",.,.,.,.,.,.,.,.,.,.,.,.,60,17,90,.,.,.,55,13,80,61,22,89,50,31,94,.,.,.,.,.,.,59,12,90,31,3,79,36,11,82,61,16,89,"GROOM ISD",58,16,91,70,20,84,-1,-1,-1
"'033902",36,6,67,61,25,79,100,100,100,.,.,.,68,30,89,18,0,55,52,20,81,72,30,94,50,17,80,100,100,100,36,6,67,64,30,86,43,14,75,38,12,64,71,32,92,"PANHANDLE ISD",71,32,90,61,26,87,57,43,93
"'033904",25,0,63,-1,-1,-1,.,.,.,43,7,87,54,19,85,-1,-1,-1,49,15,81,49,16,85,49,23,81,-1,-1,-1,25,0,63,59,22,85,38,7,75,26,8,54,57,20,85,"WHITE DEER ISD",56,18,86,50,20,82,80,20,100
"'034901",48,23,80,54,24,82,62,23,92,-1,-1,-1,52,21,81,35,11,70,45,18,77,54,20,84,57,23,86,40,10,90,45,19,77,50,21,78,24,5,64,33,13,57,61,26,87,"ATLANTA ISD",53,21,82,49,18,79,60,29,87
"'034902",-1,-1,-1,50,29,79,.,.,.,.,.,.,45,16,76,35,13,68,39,10,72,47,17,80,29,0,79,100,33,100,-1,-1,-1,43,14,72,29,6,66,6,3,35,47,16,77,"AVINGER ISD",51,16,81,37,15,69,50,0,100
"'034903",57,19,84,59,17,87,82,35,100,.,.,.,61,24,87,37,12,71,54,21,83,62,25,88,54,19,86,-1,-1,-1,53,19,83,61,23,86,38,8,75,31,7,59,65,27,89,"HUGHES SPRINGS ISD",61,24,88,61,25,86,66,27,90
"'034905",31,7,77,47,11,81,46,0,77,.,.,.,47,15,77,22,5,64,40,11,73,49,17,79,44,14,82,-1,-1,-1,27,3,76,44,12,75,22,3,61,25,7,42,52,18,79,"LINDEN-KILDARE CISD",50,16,79,42,13,75,33,17,50
"'034906",.,.,.,64,16,92,.,.,.,.,.,.,55,17,86,0,0,100,50,16,83,61,21,89,50,15,75,-1,-1,-1,.,.,.,48,12,82,41,9,78,40,15,67,56,17,86,"MCLEOD ISD",55,18,87,55,14,84,57,17,83
"'034907",-1,-1,-1,41,20,70,-1,-1,-1,.,.,.,48,20,78,21,5,53,38,14,71,52,22,82,30,7,62,-1,-1,-1,-1,-1,-1,45,18,74,23,5,62,17,6,44,56,24,84,"QUEEN CITY ISD",49,21,78,46,17,76,53,19,81
"'034909",50,29,79,67,0,67,-1,-1,-1,.,.,.,46,17,77,60,20,90,44,14,76,44,14,78,50,23,73,.,.,.,36,36,73,48,21,75,21,10,59,49,33,58,44,17,77,"BLOOMBURG ISD",44,14,79,49,22,74,55,36,82
"'035901",21,5,52,-1,-1,-1,82,45,91,.,.,.,30,8,61,40,20,93,26,6,58,32,8,63,27,6,59,.,.,.,18,4,49,27,7,59,16,3,47,7,1,22,55,19,83,"DIMMITT ISD",30,8,62,23,7,58,30,0,70
"'035902",40,11,79,.,.,.,.,.,.,.,.,.,51,13,86,.,.,.,48,12,85,55,12,91,51,14,86,.,.,.,40,11,79,47,14,82,44,9,81,29,3,66,44,0,89,"HART ISD",53,14,89,39,7,70,.,.,.
"'035903",-1,-1,-1,63,38,100,.,.,.,.,.,.,80,43,95,.,.,.,66,28,94,79,45,94,66,24,93,-1,-1,-1,-1,-1,-1,81,42,96,67,19,86,44,16,84,82,45,95,"NAZARETH ISD",80,41,95,79,65,100,63,63,88
"'036901",28,3,66,41,15,81,70,24,89,.,.,.,44,12,75,25,6,52,40,10,72,45,12,75,41,10,75,-1,-1,-1,18,2,57,43,12,75,25,3,65,20,6,42,49,13,78,"ANAHUAC ISD",44,12,75,43,13,74,36,13,64
"'036902",49,18,83,72,37,91,87,62,98,-1,-1,-1,73,37,91,59,22,82,57,23,84,75,37,93,67,29,90,54,24,78,44,13,81,71,36,90,41,10,76,34,11,64,76,40,93,"BARBERS HILL ISD",75,38,92,67,32,89,74,36,91
"'036903",39,11,72,56,20,81,80,47,100,-1,-1,-1,51,19,80,39,8,70,46,15,77,47,16,80,48,16,77,-1,-1,-1,38,10,72,55,21,80,34,9,69,31,12,57,58,24,86,"EAST CHAMBERS ISD",52,19,80,51,18,80,28,12,69
"'037901",43,14,81,49,14,76,75,25,100,.,.,.,47,15,78,35,8,70,42,12,77,53,16,82,48,16,83,.,.,.,34,10,77,40,13,73,30,7,68,15,1,48,54,18,76,"ALTO ISD",48,15,78,43,14,76,61,11,78
"'037904",32,8,67,41,9,69,62,18,91,.,.,.,37,11,69,25,6,53,33,8,65,40,12,72,34,9,69,-1,-1,-1,28,7,63,35,10,66,32,8,65,17,4,40,50,17,78,"JACKSONVILLE ISD",38,11,70,34,9,63,34,9,66
"'037907",42,13,74,52,19,87,100,63,100,.,.,.,49,16,81,31,8,71,43,13,78,51,17,83,49,13,83,40,20,60,40,11,73,47,16,79,28,6,68,24,8,47,52,19,82,"RUSK ISD",51,18,82,43,12,75,58,22,88
"'037908",39,11,76,.,.,.,-1,-1,-1,.,.,.,43,14,77,33,22,56,41,12,76,43,12,79,43,13,78,.,.,.,38,10,75,43,16,76,35,8,73,18,1,37,41,17,73,"NEW SUMMERFIELD ISD",44,15,78,33,9,69,-1,-1,-1
"'037909",32,0,73,27,7,73,.,.,.,.,.,.,47,18,77,48,26,78,42,15,74,53,20,84,39,11,68,.,.,.,32,0,73,44,18,71,33,9,68,48,26,61,51,20,78,"WELLS ISD",51,21,78,37,12,74,29,0,57
"'038901",45,16,82,-1,-1,-1,76,41,83,.,.,.,54,19,82,43,10,71,45,10,76,56,21,85,45,11,77,36,7,86,42,14,81,52,17,79,29,5,64,13,3,35,61,25,86,"CHILDRESS ISD",54,19,82,54,19,82,51,18,85
"'039902",36,7,57,59,22,83,-1,-1,-1,.,.,.,51,17,82,-1,-1,-1,44,14,76,53,19,81,40,11,76,36,27,73,25,0,50,49,15,82,24,4,64,21,4,51,52,17,83,"HENRIETTA ISD",52,19,83,48,12,79,43,12,69
"'039903",31,8,77,55,9,89,.,.,.,.,.,.,42,13,74,25,0,50,38,12,69,41,12,76,36,11,70,17,0,33,27,9,73,43,13,73,34,6,72,17,7,42,43,13,75,"PETROLIA CISD",43,13,75,40,12,73,50,18,91
"'039904",50,17,83,33,17,67,.,.,.,.,.,.,56,17,87,.,.,.,51,13,88,48,10,84,56,11,89,.,.,.,50,17,83,65,25,89,50,9,81,32,11,66,57,18,87,"BELLEVUE ISD",59,17,86,52,18,88,57,14,93
"'039905",14,0,57,.,.,.,.,.,.,.,.,.,46,19,82,.,.,.,44,19,79,38,15,78,38,13,75,.,.,.,14,0,57,54,24,87,15,0,69,20,10,58,46,20,83,"MIDWAY ISD",44,16,81,47,24,83,46,15,85
"'040901",17,3,50,.,.,.,.,.,.,.,.,.,21,4,54,-1,-1,-1,18,3,50,21,3,60,19,2,53,.,.,.,17,3,50,21,5,48,15,2,47,5,0,20,44,29,71,"MORTON ISD",21,4,53,20,6,56,20,0,45
"'040902",29,8,69,100,67,100,.,.,.,.,.,.,37,11,76,.,.,.,31,7,73,38,12,79,33,8,78,0,0,80,29,8,69,35,11,73,26,5,66,3,0,34,42,16,71,"WHITEFACE CISD",42,13,78,26,7,70,33,13,73
"'041901",19,0,63,-1,-1,-1,.,.,.,.,.,.,56,22,79,.,.,.,41,13,67,63,23,85,50,20,80,.,.,.,8,0,54,49,22,74,35,18,61,25,13,56,58,23,79,"BRONTE ISD",67,30,86,35,7,66,.,.,.
"'041902",0,0,0,73,36,91,.,.,.,.,.,.,50,16,77,-1,-1,-1,41,9,72,48,14,76,42,11,74,.,.,.,0,0,0,52,17,78,26,4,60,25,9,56,55,19,78,"ROBERT LEE ISD",52,16,78,45,16,74,63,13,75
"'042901",45,26,66,51,22,80,86,43,93,.,.,.,49,18,78,11,0,42,43,12,74,50,19,80,48,18,75,83,50,100,35,19,58,48,17,76,32,7,66,15,3,44,49,17,80,"COLEMAN ISD",50,18,79,45,16,76,33,0,67
"'042903",.,.,.,17,11,83,.,.,.,.,.,.,48,12,81,40,16,84,48,12,81,47,12,80,39,6,78,-1,-1,-1,.,.,.,48,12,82,22,4,74,4,0,44,54,14,82,"SANTA ANNA ISD",49,11,83,46,15,78,43,29,57
"'042905",.,.,.,43,0,86,.,.,.,.,.,.,40,14,71,.,.,.,33,10,63,46,20,76,46,22,71,.,.,.,.,.,.,35,9,66,21,3,55,25,11,54,38,12,70,"PANTHER CREEK CISD",40,15,69,40,13,72,83,83,100
"'043801",71,33,93,67,38,89,89,58,99,-1,-1,-1,81,46,96,72,33,95,69,37,93,81,47,96,70,32,91,64,21,93,64,29,90,81,45,96,63,30,89,41,12,72,81,40,95,"IMAGINE INTERNATIONAL ACADEMY OF NORTH TEXAS",80,44,96,83,49,96,86,55,100
"'043802",59,28,81,.,.,.,81,53,95,.,.,.,72,43,88,37,11,53,83,17,83,65,36,81,64,29,86,.,.,.,55,24,79,80,51,96,56,24,76,26,11,47,72,44,90,"LONE STAR LANGUAGE ACADEMY",67,41,86,75,44,89,80,40,100
"'043901",60,28,83,74,43,91,90,66,97,58,33,80,74,43,91,53,23,79,51,20,78,75,44,91,59,25,84,76,38,89,48,18,78,73,42,90,39,11,73,35,12,63,76,41,92,"ALLEN ISD",77,45,92,67,37,87,81,47,95
"'043902",37,10,73,52,16,80,63,26,87,50,0,75,49,16,77,35,10,67,40,11,71,50,17,79,45,13,75,63,15,85,31,6,68,48,16,76,26,5,61,25,8,48,58,23,84,"ANNA ISD",52,18,80,45,15,74,49,15,82
"'043903",45,14,80,68,26,89,83,48,96,60,0,100,62,25,88,55,17,79,43,11,77,64,26,90,44,13,80,65,26,90,38,9,77,61,25,87,35,7,74,28,6,62,67,28,91,"CELINA ISD",62,24,88,63,27,88,67,30,92
"'043904",34,8,70,59,24,81,67,30,78,.,.,.,55,20,82,37,11,67,47,14,77,56,19,84,47,14,77,-1,-1,-1,27,5,64,54,20,80,33,6,68,30,5,55,64,26,88,"FARMERSVILLE ISD",58,20,84,51,19,78,44,18,76
"'043905",65,32,86,71,35,90,90,65,98,73,33,94,76,45,92,50,18,78,48,17,76,77,45,93,60,26,84,78,47,92,53,20,81,76,44,91,48,15,78,40,12,66,75,37,93,"FRISCO ISD",78,46,93,72,42,90,75,41,94
"'043907",37,11,69,65,30,86,83,54,94,58,23,74,64,30,85,46,15,74,44,15,72,65,31,87,51,19,78,62,21,82,35,9,68,63,30,84,38,10,69,34,11,59,77,40,93,"MCKINNEY ISD",66,32,87,58,26,82,72,38,91
