DISTRICT,DD000A001221R,DD000A001321R,DD000A001S21R,DD200A001221R,DD200A001321R,DD200A001S21R,DD300A001221R,DD300A001321R,DD300A001S21R,DD400A001221R,DD400A001321R,DD400A001S21R,DDA00A001221R,DDA00A001321R,DDA00A001S21R,DDB00A001221R,DDB00A001321R,DDB00A001S21R,DDE00A001221R,DDE00A001321R,DDE00A001S21R,DDF00A001221R,DDF00A001321R,DDF00A001S21R,DDH00A001221R,DDH00A001321R,DDH00A001S21R,DDI00A001221R,DDI00A001321R,DDI00A001S21R,DDL00A001221R,DDL00A001321R,DDL00A001S21R,DDM00A001221R,DDM00A001321R,DDM00A001S21R,DDR00A001221R,DDR00A001321R,DDR00A001S21R,DDS00A001221R,DDS00A001321R,DDS00A001S21R,DDW00A001221R,DDW00A001321R,DDW00A001S21R,DISTNAME,DNC00A001221R,DNC00A001321R,DNC00A001S21R,DNM00A001221R,DNM00A001321R,DNM00A001S21R,DNS00A001221R,DNS00A001321R,DNS00A001S21R
"'081905",18,7,49,21,7,43,.,.,.,.,.,.,35,14,70,28,6,60,28,10,65,34,12,67,26,9,69,-1,-1,-1,17,7,46,36,16,73,21,7,56,26,9,51,40,17,74,"WORTHAM ISD",35,13,70,37,17,71,33,13,60
"'081906",40,27,40,38,0,75,.,.,.,.,.,.,48,24,75,50,38,63,42,20,68,55,28,86,47,32,56,.,.,.,18,9,18,41,20,63,21,6,49,13,13,20,49,22,79,"DEW ISD",50,23,71,46,26,79,60,0,100
"'082902",19,4,45,.,.,.,.,.,.,.,.,.,21,7,46,13,0,25,18,6,43,22,7,50,20,6,45,.,.,.,11,1,34,20,7,44,11,2,35,11,4,19,40,22,64,"DILLEY ISD",20,6,46,25,11,49,14,0,71
"'082903",13,5,39,.,.,.,40,20,40,-1,-1,-1,17,5,43,0,0,33,15,4,41,18,4,46,17,4,42,.,.,.,13,5,39,17,5,41,9,2,28,19,8,28,38,17,63,"PEARSALL ISD",17,4,42,19,6,46,2,2,27
"'083901",23,9,51,-1,-1,-1,.,.,.,.,.,.,28,11,54,15,0,28,24,10,50,29,11,52,25,9,53,-1,-1,-1,17,6,45,27,10,55,20,5,48,9,4,11,57,26,74,"SEAGRAVES ISD",27,11,53,31,9,57,25,0,50
"'083902",33,14,62,0,0,50,.,.,.,.,.,.,45,20,76,.,.,.,38,13,72,52,29,75,25,5,64,.,.,.,22,6,56,38,11,77,18,4,60,33,8,58,58,28,84,"LOOP ISD",45,22,78,43,16,73,-1,-1,-1
"'083903",28,14,60,41,22,62,90,60,100,100,80,100,47,23,75,14,6,57,40,19,69,50,24,78,36,14,67,79,50,93,22,10,55,45,23,72,24,9,59,24,12,43,62,35,85,"SEMINOLE ISD",49,25,77,42,20,70,46,26,67
"'084802",14,3,41,43,29,73,22,11,61,.,.,.,24,9,52,16,5,49,17,6,46,23,8,52,20,7,47,.,.,.,8,2,32,25,10,52,12,5,40,17,11,36,35,15,64,"ODYSSEY ACADEMY INC",24,8,53,24,10,52,26,14,38
"'084804",.,.,.,20,20,50,17,0,67,.,.,.,15,6,46,16,7,43,15,6,46,13,5,43,17,6,51,.,.,.,.,.,.,17,7,48,5,2,24,0,0,18,3,0,31,"AMBASSADORS PREPARATORY ACADEMY",16,7,44,14,5,50,.,.,.
"'084901",25,9,56,45,21,74,65,35,88,60,10,70,42,17,70,36,13,65,36,13,65,43,17,73,37,13,67,51,21,84,18,6,48,41,17,68,23,6,55,26,12,45,53,25,78,"DICKINSON ISD",43,18,72,37,14,66,43,17,70
"'084902",31,11,60,45,21,65,74,43,90,-1,-1,-1,37,15,62,24,7,47,31,11,57,39,15,65,35,13,64,41,9,82,26,9,55,35,14,60,23,7,50,26,13,38,52,25,74,"GALVESTON ISD",38,15,64,35,13,59,36,21,57
"'084903",.,.,.,54,15,69,-1,-1,-1,.,.,.,48,22,80,.,.,.,42,22,76,41,22,80,44,26,82,57,0,71,.,.,.,53,22,80,37,18,71,37,18,53,47,22,80,"HIGH ISLAND ISD",43,17,76,51,26,82,29,14,71
"'084906",24,8,53,37,15,64,69,33,79,.,.,.,30,12,56,20,6,43,28,10,53,32,12,58,32,12,59,7,2,23,18,5,45,29,11,54,19,6,44,21,10,35,42,18,70,"TEXAS CITY ISD",32,12,59,25,9,49,21,10,46
"'084908",20,4,45,38,10,67,31,8,69,.,.,.,30,10,57,26,7,50,29,9,55,30,10,56,31,10,60,.,.,.,18,3,44,30,10,58,17,4,45,24,11,33,37,16,62,"HITCHCOCK ISD",32,11,58,28,9,55,21,11,42
"'084909",21,8,52,45,16,66,50,33,75,33,0,100,40,16,69,34,16,63,31,11,61,41,16,73,34,13,66,19,7,52,20,8,50,39,17,66,23,6,53,21,8,37,42,17,71,"SANTA FE ISD",42,17,71,35,13,65,39,16,68
"'084910",38,18,66,58,31,81,72,44,90,44,20,68,53,26,78,35,13,64,35,14,64,54,27,80,43,18,71,57,28,78,27,12,55,52,26,77,31,11,61,21,7,42,60,30,84,"CLEAR CREEK ISD",56,28,80,44,20,71,51,25,80
"'084911",44,17,75,71,38,94,82,57,95,94,53,100,66,36,88,59,27,81,39,14,70,67,37,88,55,26,81,53,18,100,23,3,58,66,36,87,27,7,60,34,14,60,68,37,89,"FRIENDSWOOD ISD",67,37,89,62,33,85,61,30,91
"'085902",21,8,48,14,4,46,-1,-1,-1,.,.,.,35,12,64,27,10,63,31,10,61,35,10,65,31,10,61,60,20,60,21,8,48,35,14,64,19,5,49,20,8,33,47,17,75,"POST ISD",35,11,64,36,14,65,30,10,65
"'085903",-1,-1,-1,.,.,.,.,.,.,.,.,.,25,10,57,.,.,.,23,9,59,27,11,68,17,6,45,.,.,.,.,.,.,23,10,46,18,3,47,0,0,0,41,19,81,"SOUTHLAND ISD",31,17,69,16,1,41,-1,-1,-1
"'086024",.,.,.,.,.,.,-1,-1,-1,.,.,.,38,23,92,.,.,.,.,.,.,33,33,89,20,20,80,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,.,.,.,33,0,100,"DOSS CONSOLIDATED CSD",50,25,100,20,20,80,.,.,.
"'086901",22,6,54,52,23,68,46,25,75,-1,-1,-1,49,22,74,67,17,83,35,12,65,51,23,76,35,14,64,29,0,71,16,4,45,47,22,72,25,7,57,18,5,33,64,33,86,"FREDERICKSBURG ISD",48,22,74,53,24,76,52,19,81
"'086902",0,0,27,67,58,100,.,.,.,.,.,.,54,27,82,0,0,17,40,16,72,58,28,87,38,10,65,.,.,.,0,0,27,51,26,77,23,7,62,19,7,39,56,29,84,"HARPER ISD",57,31,84,48,18,77,71,57,86
"'087901",33,16,76,.,.,.,.,.,.,.,.,.,68,38,91,.,.,.,41,24,79,70,42,92,52,23,85,.,.,.,27,12,71,66,34,91,35,9,76,46,30,74,80,49,96,"GLASSCOCK COUNTY ISD",70,39,93,53,27,77,.,.,.
"'088902",12,2,43,45,21,72,42,25,83,.,.,.,41,16,70,20,2,51,27,8,57,43,17,72,31,9,60,50,7,79,9,0,36,39,15,67,20,4,50,13,3,26,54,23,81,"GOLIAD ISD",41,16,70,43,16,71,38,12,69
"'089901",24,9,52,6,0,29,20,0,40,.,.,.,33,13,60,16,4,45,29,11,56,34,12,64,29,11,57,44,11,78,20,7,48,33,13,57,21,6,48,21,7,34,51,20,77,"GONZALES ISD",34,13,61,31,12,60,25,8,57
"'089903",31,13,59,81,38,88,.,.,.,.,.,.,43,17,69,20,0,80,42,16,67,45,17,73,42,16,68,.,.,.,24,7,53,41,18,65,23,7,52,17,5,34,45,21,70,"NIXON-SMILEY CISD",44,18,70,35,14,62,71,24,82
"'089905",17,8,40,.,.,.,.,.,.,.,.,.,24,11,52,30,13,53,22,10,51,24,12,47,22,10,49,.,.,.,10,2,36,23,9,57,16,7,41,17,14,34,37,20,77,"WAELDER ISD",23,10,52,26,12,48,-1,-1,-1
"'090902",33,20,47,67,17,100,57,43,86,.,.,.,27,9,53,.,.,.,26,10,49,32,10,63,30,12,51,-1,-1,-1,33,20,47,24,9,45,12,4,31,16,5,26,25,8,52,"LEFORS ISD",32,13,57,21,6,48,-1,-1,-1
"'090903",0,0,30,33,7,63,.,.,.,.,.,.,48,19,76,.,.,.,46,19,78,48,23,72,37,15,73,.,.,.,-1,-1,-1,49,15,79,26,6,61,13,5,54,55,22,78,"MCLEAN ISD",46,18,74,55,22,81,0,0,13
"'090904",25,10,51,27,8,62,63,42,79,.,.,.,39,15,66,32,13,52,32,12,60,41,15,69,34,13,62,33,0,67,25,10,51,36,15,64,21,7,49,28,13,43,44,18,72,"PAMPA ISD",40,15,67,35,14,64,46,18,80
"'090905",.,.,.,.,.,.,.,.,.,.,.,.,35,13,73,.,.,.,44,11,67,31,11,69,33,0,83,.,.,.,.,.,.,50,17,83,43,14,57,.,.,.,36,14,71,"GRANDVIEW-HOPKINS ISD",34,12,73,43,14,71,.,.,.
"'091901",32,3,74,64,15,84,54,23,85,-1,-1,-1,61,30,86,80,80,80,46,19,74,64,31,88,50,21,82,64,42,89,33,0,67,58,28,84,31,4,69,27,14,53,62,31,86,"BELLS ISD",63,31,86,58,27,84,48,39,74
"'091902",25,9,49,53,13,87,.,.,.,.,.,.,40,13,70,23,15,46,34,9,62,41,10,67,28,9,53,36,9,82,6,3,25,40,16,71,26,10,52,19,11,36,43,15,74,"COLLINSVILLE ISD",42,14,73,37,12,65,0,0,67
"'091903",35,11,65,42,17,72,77,40,97,-1,-1,-1,46,21,75,30,10,63,38,15,68,47,21,77,40,14,70,52,29,81,27,8,58,46,20,72,22,6,55,24,9,43,52,24,78,"DENISON ISD",49,22,77,41,18,69,40,23,73
"'091905",31,9,61,60,21,82,-1,-1,-1,.,.,.,53,23,81,14,0,50,43,16,72,52,20,82,43,16,76,50,27,65,19,4,47,54,25,81,30,11,63,23,9,49,57,26,85,"HOWE ISD",56,25,85,46,17,73,55,21,91
"'091906",26,8,57,34,11,64,44,22,67,22,0,56,36,13,65,21,5,50,31,10,60,38,13,68,31,9,61,42,13,62,21,6,51,35,13,62,21,6,51,20,5,35,49,20,76,"SHERMAN ISD",38,13,66,33,12,61,26,9,58
"'091907",31,8,68,50,13,83,-1,-1,-1,.,.,.,48,18,79,-1,-1,-1,38,10,72,49,18,80,48,15,79,60,10,100,28,6,63,47,19,78,28,4,63,22,5,50,48,19,79,"TIOGA ISD",49,19,80,46,18,78,38,15,92
"'091908",33,12,57,65,41,89,67,42,83,.,.,.,64,34,87,33,15,74,45,20,71,65,34,88,52,24,76,70,53,80,27,8,50,64,33,86,44,18,74,30,14,56,68,35,90,"VAN ALSTYNE ISD",66,34,88,60,32,84,63,28,92
"'091909",35,13,67,45,15,74,70,20,90,.,.,.,48,19,78,25,0,60,38,15,71,47,20,79,42,16,74,47,26,76,27,7,61,48,19,77,23,6,58,22,6,41,49,21,79,"WHITESBORO ISD",49,21,79,43,16,76,47,9,85
"'091910",46,18,79,46,21,79,100,60,100,.,.,.,56,28,84,33,9,81,48,21,78,60,30,87,54,24,85,77,68,95,46,18,79,52,26,81,32,9,68,22,9,49,58,29,84,"WHITEWRIGHT ISD",57,29,85,53,26,82,42,19,72
"'091913",6,3,32,40,19,64,75,50,88,.,.,.,46,19,76,20,10,70,30,11,65,45,19,76,38,15,71,60,22,85,6,3,32,47,20,76,22,8,53,25,11,40,47,19,77,"POTTSBORO ISD",48,20,79,40,17,71,40,15,74
"'091914",29,10,68,53,20,83,57,21,100,.,.,.,44,17,72,.,.,.,35,12,62,46,18,75,38,13,68,63,25,100,26,7,66,41,17,69,22,4,56,15,5,35,44,18,72,"S AND S CISD",44,18,72,43,14,71,66,38,90
"'091917",19,6,51,67,21,95,86,57,100,.,.,.,57,25,84,60,20,100,35,13,67,59,27,85,38,17,70,42,8,58,10,1,42,55,24,84,32,7,66,22,6,50,63,28,88,"GUNTER ISD",56,24,85,59,28,83,52,9,78
"'091918",47,16,87,39,17,78,-1,-1,-1,.,.,.,47,19,77,37,0,68,37,15,70,47,15,81,40,18,73,25,5,75,47,18,86,47,22,75,24,5,62,19,7,36,48,20,78,"TOM BEAN ISD",44,17,77,51,24,79,37,13,70
"'092801",.,.,.,43,0,86,.,.,.,.,.,.,61,22,82,45,27,82,52,24,78,75,29,93,46,14,63,-1,-1,-1,.,.,.,49,17,73,56,20,79,36,0,79,68,27,88,"EAST TEXAS CHARTER SCHOOLS",.,.,.,61,22,82,.,.,.
"'092901",29,10,61,20,3,53,45,18,100,.,.,.,33,11,63,19,4,48,28,9,59,31,12,65,34,12,67,10,10,50,18,6,51,35,11,62,15,4,45,15,4,34,39,15,68,"GLADEWATER ISD",34,12,65,30,9,60,26,3,61
"'092902",19,5,51,37,17,69,78,43,97,.,.,.,38,15,67,22,7,51,31,11,61,41,15,70,36,14,65,48,17,64,19,5,51,36,15,64,22,6,55,14,2,23,44,18,73,"KILGORE ISD",39,16,67,34,13,66,22,8,70
"'092903",39,17,71,54,31,81,85,61,94,100,40,100,48,24,75,39,16,68,42,18,72,50,24,78,45,20,75,47,29,82,31,13,64,47,23,73,32,12,65,36,17,53,71,43,89,"LONGVIEW ISD",49,24,76,46,22,73,36,20,69
"'092904",31,10,63,45,16,73,66,46,85,18,0,47,41,15,70,24,7,54,34,12,65,41,15,72,37,12,69,58,16,100,23,7,57,41,16,69,24,6,55,23,6,42,56,24,83,"PINE TREE ISD",42,16,71,37,13,68,33,7,65
"'092906",33,12,70,51,29,80,57,14,100,.,.,.,50,22,80,28,7,65,41,16,74,52,24,81,40,17,71,64,36,82,20,7,60,48,21,79,23,8,58,26,7,48,54,25,83,"SABINE ISD",52,24,81,43,19,75,47,12,80
"'092907",47,20,75,53,24,84,75,56,88,100,33,100,58,29,84,36,12,66,45,17,76,59,29,85,49,23,80,50,8,83,38,15,68,58,28,83,31,10,65,24,8,46,66,34,89,"SPRING HILL ISD",60,30,86,55,25,81,69,47,94
"'092908",42,19,83,49,25,83,50,29,93,.,.,.,50,21,78,18,2,45,39,14,68,52,22,79,48,17,79,64,27,91,29,8,79,48,21,77,27,7,56,20,6,41,51,22,78,"WHITE OAK ISD",54,23,82,38,14,64,53,27,81
"'093901",27,8,57,33,4,74,75,42,100,.,.,.,55,24,82,35,13,54,39,15,69,53,23,82,42,16,71,.,.,.,18,4,50,56,25,83,21,9,53,26,14,50,60,27,87,"ANDERSON-SHIRO CISD",53,22,82,59,29,83,50,8,58
"'093903",15,8,31,69,19,85,-1,-1,-1,.,.,.,53,26,77,14,5,33,35,14,64,60,30,82,44,18,66,.,.,.,15,8,31,47,22,73,20,5,49,12,7,31,56,28,81,"IOLA ISD",53,26,77,55,23,80,-1,-1,-1
"'093904",25,8,58,40,17,75,50,36,71,50,33,100,33,12,63,19,5,46,29,10,60,36,14,68,32,11,64,42,8,75,21,6,54,30,10,58,22,6,53,19,6,37,46,19,73,"NAVASOTA ISD",34,12,64,31,11,60,19,8,53
"'093905",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,37,16,65,20,12,36,35,14,61,32,15,68,50,23,68,.,.,.,-1,-1,-1,40,18,62,16,3,40,7,0,14,38,16,69,"RICHARDS ISD",43,17,67,30,16,62,20,0,80
"'094901",14,4,40,42,16,62,50,29,71,20,0,40,31,12,57,22,7,52,23,8,50,32,12,61,26,9,53,25,13,75,10,2,35,29,12,54,16,4,41,16,5,30,47,22,72,"SEGUIN ISD",31,12,57,30,12,56,21,11,46
"'094902",32,11,60,56,25,82,68,34,88,51,16,81,52,23,78,46,18,75,37,15,67,54,24,80,46,20,75,46,26,80,20,6,45,51,23,76,31,8,61,21,6,42,60,29,83,"SCHERTZ-CIBOLO-U CITY ISD",54,25,79,48,21,76,51,22,78
"'094903",29,10,61,40,16,69,73,62,92,-1,-1,-1,51,22,78,50,6,81,36,11,67,51,23,80,39,13,71,-1,-1,-1,16,2,52,50,21,77,22,4,55,18,4,40,60,29,85,"NAVARRO ISD",53,23,80,42,19,73,51,29,86
"'094904",25,9,58,52,19,87,-1,-1,-1,-1,-1,-1,48,20,76,35,8,69,37,13,66,51,22,80,38,14,69,38,13,88,21,9,56,45,19,73,26,8,60,13,3,36,56,25,81,"MARION ISD",50,21,79,43,18,69,35,11,70
"'095901",11,3,49,60,27,80,-1,-1,-1,.,.,.,49,21,77,33,11,50,33,10,65,54,24,81,38,14,70,-1,-1,-1,13,3,52,45,19,74,17,3,52,13,6,30,64,31,87,"ABERNATHY ISD",49,20,77,52,25,77,23,9,50
"'095902",-1,-1,-1,.,.,.,.,.,.,.,.,.,54,27,77,.,.,.,47,20,68,54,29,84,50,22,74,.,.,.,.,.,.,54,24,68,33,8,63,35,0,47,59,32,80,"COTTON CENTER ISD",62,28,82,44,25,70,-1,-1,-1
"'095903",24,7,57,63,13,63,-1,-1,-1,.,.,.,36,12,67,36,27,64,30,10,61,36,11,69,32,9,63,8,0,83,24,7,57,35,12,66,23,6,55,13,2,36,47,20,78,"HALE CENTER ISD",37,12,69,32,10,60,26,5,58
"'095904",24,6,65,-1,-1,-1,.,.,.,.,.,.,48,17,79,20,0,40,42,13,76,49,17,78,41,13,76,-1,-1,-1,16,3,47,48,17,81,26,6,66,33,9,51,64,25,87,"PETERSBURG ISD",49,17,80,46,18,77,29,0,57
"'095905",28,9,57,37,16,63,67,22,100,-1,-1,-1,40,16,67,29,7,54,34,12,63,40,15,69,37,14,65,29,10,62,21,6,50,39,16,66,24,6,54,18,5,33,59,29,85,"PLAINVIEW ISD",40,16,68,36,16,63,31,16,70
"'096904",29,9,63,25,8,58,.,.,.,.,.,.,35,12,67,23,8,60,30,11,65,40,16,73,30,9,63,.,.,.,25,9,56,30,8,62,18,5,52,19,9,38,50,20,78,"MEMPHIS ISD",35,12,67,35,14,68,21,0,64
"'096905",29,8,67,60,20,100,.,.,.,.,.,.,56,28,85,50,33,67,49,24,80,55,30,87,43,22,73,.,.,.,29,8,67,57,26,84,35,11,74,41,22,67,62,31,91,"TURKEY-QUITAQUE ISD",60,30,87,45,22,81,80,40,100
"'097902",24,6,57,55,18,73,-1,-1,-1,.,.,.,53,26,79,-1,-1,-1,40,16,70,61,30,87,45,16,73,.,.,.,13,4,48,47,22,73,21,6,53,16,4,42,56,29,81,"HAMILTON ISD",56,28,80,45,19,76,7,3,57
"'097903",39,13,78,38,8,54,.,.,.,.,.,.,51,17,83,42,17,83,43,14,77,47,15,80,46,15,81,.,.,.,35,11,77,55,19,86,36,9,73,35,10,55,53,18,84,"HICO ISD",51,16,86,51,19,73,24,6,76
"'098901",54,19,89,-1,-1,-1,-1,-1,-1,.,.,.,72,39,94,.,.,.,62,27,91,69,36,92,65,26,92,.,.,.,49,16,88,75,43,96,57,22,88,30,12,70,78,51,96,"GRUVER ISD",73,40,94,67,38,94,.,.,.
"'098903",15,9,52,.,.,.,.,.,.,.,.,.,41,19,71,.,.,.,34,17,69,43,21,80,29,15,64,.,.,.,13,10,51,40,17,65,23,10,63,21,21,36,66,28,86,"PRINGLE-MORSE CISD",52,26,78,17,5,57,.,.,.
"'098904",44,17,76,-1,-1,-1,100,100,100,.,.,.,62,31,85,.,.,.,51,20,79,62,32,86,56,24,81,.,.,.,31,10,67,61,30,83,43,12,74,12,2,42,73,44,92,"SPEARMAN ISD",63,32,85,51,26,81,62,38,92
"'099902",36,10,67,30,10,40,.,.,.,-1,-1,-1,44,18,67,-1,-1,-1,41,16,66,41,16,70,34,10,61,-1,-1,-1,36,10,67,48,20,64,37,8,61,14,1,32,54,24,75,"CHILLICOTHE ISD",44,21,63,45,13,74,60,50,70
"'099903",17,10,53,45,17,81,100,100,100,.,.,.,43,18,74,21,4,57,36,13,69,48,19,76,33,15,66,.,.,.,4,0,44,40,17,72,25,5,61,18,4,39,51,20,79,"QUANAH ISD",44,18,75,42,16,69,17,0,58
"'100903",26,7,44,30,3,54,100,50,100,.,.,.,35,12,64,19,3,51,29,9,55,40,15,70,35,12,52,78,0,89,24,7,41,31,10,60,14,3,40,12,6,27,38,15,69,"KOUNTZE ISD",37,14,67,30,8,58,23,8,62
"'100904",27,10,62,32,11,65,63,38,75,.,.,.,33,13,63,19,4,45,24,7,55,35,14,67,36,13,67,28,11,28,27,10,62,31,12,59,17,5,47,10,3,22,37,15,68,"SILSBEE ISD",34,13,64,29,10,60,20,2,54
"'100905",36,11,70,51,17,84,78,48,93,-1,-1,-1,54,25,81,32,11,59,39,15,70,53,24,81,50,21,81,-1,-1,-1,30,5,65,55,26,80,30,9,61,23,10,47,58,29,84,"HARDIN-JEFFERSON ISD",56,27,82,49,22,79,41,20,79
"'100907",28,12,60,48,21,73,51,33,77,-1,-1,-1,51,24,78,5,0,23,37,14,67,52,25,80,47,24,76,53,9,72,20,8,52,50,23,76,26,8,57,21,7,41,52,24,78,"LUMBERTON ISD",53,24,79,46,24,74,56,28,82
"'100908",9,0,27,14,0,57,.,.,.,.,.,.,30,7,61,60,0,100,27,6,56,31,8,64,19,3,55,.,.,.,0,0,20,28,7,58,13,1,42,6,1,25,30,8,61,"WEST HARDIN COUNTY CISD",29,7,60,32,7,63,58,8,92
"'101802",27,9,60,.,.,.,.,.,.,.,.,.,28,10,61,33,17,67,28,10,60,28,10,59,28,10,61,0,0,42,25,8,58,28,9,62,26,9,59,10,1,33,25,13,75,"SER-NINOS CHARTER SCHOOL",29,10,62,19,7,52,36,0,45
"'101803",39,17,69,28,4,80,63,37,98,.,.,.,54,24,82,47,24,73,39,15,72,56,24,84,48,20,81,-1,-1,-1,36,12,68,52,25,79,25,7,59,22,7,48,59,26,83,"ARISTOI CLASSICAL ACADEMY",52,22,79,56,28,84,59,22,89
"'101804",10,2,31,-1,-1,-1,.,.,.,.,.,.,14,3,39,14,7,36,14,3,38,15,4,43,14,3,39,-1,-1,-1,4,1,23,13,2,35,9,1,31,13,7,31,0,0,17,"GEORGE I SANCHEZ CHARTER",23,6,55,12,3,34,3,0,24
"'101806",21,6,51,.,.,.,.,.,.,.,.,.,24,7,54,.,.,.,24,7,54,25,7,56,24,7,54,.,.,.,15,4,44,23,7,52,18,4,48,15,9,28,0,0,17,"RAUL YZAGUIRRE SCHOOLS FOR SUCCESS",26,8,56,20,6,52,7,0,29
"'101807",.,.,.,89,56,100,100,67,100,.,.,.,48,28,84,31,27,77,34,12,78,46,29,83,30,9,79,.,.,.,.,.,.,49,27,85,19,10,76,20,20,60,80,40,100,"UNIVERSITY OF HOUSTON CHARTER SCHO",54,34,88,14,0,64,-1,-1,-1
"'101810",26,11,53,-1,-1,-1,-1,-1,-1,.,.,.,22,9,48,19,8,43,22,9,48,24,10,51,23,10,50,50,0,100,22,8,49,20,8,45,23,9,50,6,0,26,100,40,100,"ACADEMY OF ACCELERATED LEARNING IN",25,10,50,15,7,42,33,17,50
"'101811",-1,-1,-1,.,.,.,.,.,.,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,"EXCEL ACADEMY",.,.,.,-1,-1,-1,.,.,.
"'101814",18,5,46,71,43,71,.,.,.,.,.,.,18,6,45,14,4,38,19,6,45,19,6,44,20,6,48,.,.,.,15,4,39,18,6,45,14,4,38,21,11,29,0,0,17,"THE VARNETT PUBLIC SCHOOL",19,6,47,16,6,39,17,0,33
"'101815",36,17,76,.,.,.,45,25,89,.,.,.,40,20,78,48,21,69,39,19,76,47,26,81,33,14,72,.,.,.,31,12,73,33,13,75,36,16,76,7,0,26,56,38,100,"ALIEF MONTESSORI COMMUNITY SCHOOL",39,21,77,44,13,81,61,33,83
"'101819",54,28,82,.,.,.,-1,-1,-1,.,.,.,55,29,83,.,.,.,55,29,83,57,32,84,55,29,83,.,.,.,49,24,80,53,27,82,49,24,80,19,2,35,.,.,.,"AMIGOS POR VIDA-FRIENDS FOR LIFE P",59,32,85,44,23,77,44,44,78
"'101821",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,28,9,56,22,6,53,29,10,56,26,9,67,25,9,56,.,.,.,.,.,.,29,9,50,27,8,56,3,3,23,63,25,63,"HOUSTON HEIGHTS HIGH SCHOOL",-1,-1,-1,28,9,57,.,.,.
"'101828",62,29,88,-1,-1,-1,-1,-1,-1,.,.,.,64,31,89,67,50,100,63,30,88,65,31,90,64,30,89,.,.,.,58,26,86,63,31,87,58,25,87,23,9,49,59,27,86,"HOUSTON GATEWAY ACADEMY INC",65,31,89,60,29,89,68,37,100
"'101837",54,20,79,73,40,93,89,42,100,.,.,.,65,28,89,53,24,92,61,25,85,68,28,88,66,28,86,.,.,.,21,8,67,62,28,90,45,14,79,34,13,66,68,30,96,"CALVIN NELMS CHARTER SCHOOLS",85,33,96,61,27,88,60,20,100
"'101838",10,2,33,40,10,60,0,0,0,.,.,.,14,3,37,25,7,58,13,3,38,14,3,39,12,3,36,33,17,67,10,2,31,13,3,36,11,2,33,5,1,16,42,13,56,"SOUTHWEST SCHOOL",17,4,46,11,2,31,15,2,46
"'101840",-1,-1,-1,.,.,.,.,.,.,.,.,.,15,6,40,15,6,40,15,6,41,15,8,40,-1,-1,-1,.,.,.,-1,-1,-1,15,3,41,0,0,13,0,0,13,.,.,.,"TWO DIMENSIONS PREPARATORY ACADEMY",15,6,43,14,5,29,-1,-1,-1
"'101842",16,0,40,.,.,.,.,.,.,.,.,.,24,5,49,-1,-1,-1,17,3,48,36,7,61,17,0,45,.,.,.,16,0,40,11,4,37,21,6,48,0,0,29,45,27,64,"COMQUEST ACADEMY",26,0,49,19,19,50,.,.,.
"'101845",26,8,56,20,0,20,51,23,75,42,25,92,33,11,62,25,6,54,32,10,61,36,12,65,33,11,63,37,7,62,19,4,48,30,10,59,20,5,50,12,3,29,39,17,68,"YES PREP PUBLIC SCHOOLS INC",47,14,73,28,10,58,18,3,40
"'101846",24,8,54,41,16,59,61,34,84,-1,-1,-1,34,13,62,36,15,65,32,12,61,33,13,63,29,10,58,29,0,43,17,5,45,35,14,61,22,7,51,13,5,28,40,18,70,"HARMONY SCIENCE ACADEMY",36,14,66,31,12,59,22,6,51
"'101847",.,.,.,.,.,.,.,.,.,.,.,.,33,13,69,33,13,70,28,10,65,30,9,66,-1,-1,-1,.,.,.,.,.,.,37,17,72,17,4,52,5,0,18,.,.,.,"BEATRICE MAYES INSTITUTE CHARTER S",39,16,73,22,7,60,-1,-1,-1
"'101849",25,9,55,.,.,.,.,.,.,.,.,.,33,16,58,45,26,64,32,14,57,34,15,56,26,9,53,-1,-1,-1,25,9,55,32,16,60,20,6,47,38,25,50,.,.,.,"ACCELERATED INTERMEDIATE ACADEMY",31,15,55,39,16,66,-1,-1,-1
"'101853",18,7,43,.,.,.,13,7,45,.,.,.,16,6,42,9,5,33,15,5,41,16,5,42,17,6,41,25,0,75,16,6,40,16,6,41,13,5,36,5,3,9,33,4,67,"PROMISE COMMUNITY SCHOOL",17,6,43,15,5,40,13,7,67
"'101855",.,.,.,-1,-1,-1,.,.,.,.,.,.,24,9,53,26,9,56,25,8,56,26,7,57,19,10,44,.,.,.,.,.,.,23,11,49,9,0,33,.,.,.,.,.,.,"MEYERPARK ELEMENTARY",27,8,56,18,13,43,.,.,.
"'101856",10,3,34,.,.,.,-1,-1,-1,.,.,.,11,4,35,-1,-1,-1,12,4,35,12,3,34,11,4,35,.,.,.,7,2,29,10,4,36,8,2,29,0,0,0,.,.,.,"DRAW ACADEMY",13,4,37,4,1,25,0,0,0
"'101858",26,10,56,48,21,74,64,36,87,32,6,68,37,16,65,32,13,60,30,11,59,37,16,65,31,11,59,-1,-1,-1,13,4,39,37,15,64,25,8,52,15,5,31,46,22,76,"HARMONY SCHOOL OF EXCELLENCE",42,18,68,30,13,60,26,10,67
