DISTRICT,DD000A001222R,DD000A001322R,DD000A001S22R,DD200A001222R,DD200A001322R,DD200A001S22R,DD300A001222R,DD300A001322R,DD300A001S22R,DD400A001222R,DD400A001322R,DD400A001S22R,DDA00A001222R,DDA00A001322R,DDA00A001S22R,DDB00A001222R,DDB00A001322R,DDB00A001S22R,DDE00A001222R,DDE00A001322R,DDE00A001S22R,DDF00A001222R,DDF00A001322R,DDF00A001S22R,DDH00A001222R,DDH00A001322R,DDH00A001S22R,DDI00A001222R,DDI00A001322R,DDI00A001S22R,DDL00A001222R,DDL00A001322R,DDL00A001S22R,DDM00A001222R,DDM00A001322R,DDM00A001S22R,DDR00A001222R,DDR00A001322R,DDR00A001S22R,DDS00A001222R,DDS00A001322R,DDS00A001S22R,DDW00A001222R,DDW00A001322R,DDW00A001S22R,DISTNAME,DNC00A001222R,DNC00A001322R,DNC00A001S22R,DNM00A001222R,DNM00A001322R,DNM00A001S22R,DNS00A001222R,DNS00A001322R,DNS00A001S22R
"'137902",41,14,76,-1,-1,-1,100,70,100,.,.,.,56,30,82,71,43,100,47,23,75,57,32,84,53,27,80,.,.,.,30,10,70,54,26,79,32,14,64,43,14,60,72,42,89,"RICARDO ISD",58,30,84,49,26,75,63,38,94
"'137903",41,18,65,54,31,100,.,.,.,.,.,.,44,17,76,-1,-1,-1,40,15,72,48,19,78,40,13,74,.,.,.,38,19,63,41,15,75,26,9,60,15,3,32,59,28,84,"RIVIERA ISD",46,17,77,42,16,76,29,7,71
"'137904",64,12,80,100,75,100,96,67,100,.,.,.,64,30,89,71,29,86,50,20,83,67,30,91,59,25,86,86,57,100,53,6,76,62,31,88,25,4,67,14,7,37,78,43,97,"SANTA GERTRUDIS ISD",65,34,88,63,25,91,79,37,95
"'138902",36,18,79,-1,-1,-1,.,.,.,.,.,.,44,19,77,22,11,44,33,12,69,43,17,78,37,12,75,.,.,.,36,18,79,47,23,76,22,5,63,20,6,54,58,31,83,"KNOX CITY-O'BRIEN CISD",45,20,77,42,18,79,57,57,86
"'138903",28,5,60,35,5,65,67,50,83,.,.,.,50,22,78,26,11,74,45,14,75,54,22,84,43,16,72,.,.,.,25,5,58,47,22,73,31,6,64,14,3,41,66,34,89,"MUNDAY CISD",50,21,78,51,26,78,55,5,91
"'138904",83,50,100,77,8,100,.,.,.,.,.,.,55,27,89,.,.,.,49,22,88,63,32,86,48,24,84,.,.,.,80,40,100,47,21,92,31,14,80,21,15,58,58,31,92,"BENJAMIN ISD",58,26,92,51,27,85,64,21,100
"'139905",36,11,72,65,32,84,-1,-1,-1,-1,-1,-1,55,26,83,19,5,48,48,20,79,56,24,85,48,19,81,43,19,95,30,8,69,54,27,81,24,7,60,21,7,47,57,27,85,"CHISUM ISD",56,26,85,54,25,79,43,23,79
"'139909",35,13,68,40,16,68,94,64,100,7,0,13,42,19,69,28,9,57,35,13,64,43,18,70,40,16,71,36,0,70,30,10,64,42,19,69,21,6,53,30,11,45,58,31,81,"PARIS ISD",42,19,69,41,16,71,45,24,73
"'139911",34,14,69,33,8,68,78,34,91,83,67,100,46,20,75,36,8,66,36,13,66,46,20,75,46,19,76,46,21,78,33,13,68,47,20,75,22,5,55,27,9,45,48,22,75,"NORTH LAMAR ISD",49,21,77,40,18,70,40,9,76
"'139912",19,6,67,33,5,67,.,.,.,.,.,.,55,24,86,29,6,82,45,18,82,57,23,88,44,17,81,63,25,94,16,2,64,52,26,84,28,8,70,16,8,41,57,26,87,"PRAIRILAND ISD",55,25,86,53,21,85,58,30,92
"'140901",17,5,49,-1,-1,-1,.,.,.,.,.,.,27,10,58,56,56,78,25,8,57,28,11,60,25,7,56,.,.,.,15,2,48,28,9,56,16,4,48,52,48,71,67,33,83,"AMHERST ISD",26,8,59,31,15,51,14,0,57
"'140904",34,12,73,50,21,93,50,50,100,.,.,.,42,16,73,30,10,60,36,13,68,44,18,75,40,15,72,-1,-1,-1,34,12,71,40,15,71,27,7,62,28,15,48,52,24,78,"LITTLEFIELD ISD",43,17,74,37,14,67,22,6,65
"'140905",26,9,58,.,.,.,.,.,.,.,.,.,37,14,72,44,33,78,32,12,69,37,16,74,34,12,69,.,.,.,26,9,56,36,12,69,21,6,59,14,4,42,49,20,82,"OLTON ISD",40,15,74,25,9,64,60,0,80
"'140907",19,6,56,.,.,.,.,.,.,.,.,.,44,19,75,.,.,.,35,15,70,46,21,74,39,17,69,.,.,.,16,6,54,42,16,75,17,5,55,22,7,38,60,24,92,"SPRINGLAKE-EARTH ISD",48,21,79,33,13,62,69,54,92
"'140908",51,25,90,23,8,69,.,.,.,.,.,.,55,28,83,55,18,73,45,19,79,56,31,85,46,19,79,.,.,.,45,20,89,55,25,82,32,13,69,11,3,38,67,38,89,"SUDAN ISD",58,28,83,48,26,82,78,22,78
"'141901",26,9,66,57,30,85,79,41,100,67,33,78,53,24,80,54,17,89,45,19,75,54,24,81,45,19,76,42,27,85,19,6,62,51,24,78,29,10,64,23,8,49,55,26,81,"LAMPASAS ISD",53,24,81,51,24,77,54,21,83
"'141902",20,8,45,38,25,88,83,33,100,-1,-1,-1,31,14,64,-1,-1,-1,32,14,63,30,12,61,28,12,61,-1,-1,-1,20,8,45,32,16,68,22,7,54,26,15,46,35,17,69,"LOMETA ISD",30,14,64,33,15,63,7,0,43
"'142901",31,14,65,50,10,80,83,67,100,.,.,.,39,15,71,50,13,50,37,14,69,39,16,72,39,15,70,-1,-1,-1,31,14,63,39,15,70,22,7,58,26,12,48,50,24,76,"COTULLA ISD",41,16,71,27,10,66,11,0,78
"'143901",21,8,60,52,16,82,58,17,83,.,.,.,58,27,84,35,9,65,45,16,76,63,29,88,47,17,78,.,.,.,21,8,60,54,24,80,29,8,68,17,4,40,66,33,89,"HALLETTSVILLE ISD",59,27,86,55,26,78,63,37,97
"'143902",23,4,63,-1,-1,-1,.,.,.,.,.,.,58,32,85,.,.,.,50,25,82,60,33,84,51,24,82,-1,-1,-1,21,5,57,57,32,86,28,11,70,20,13,59,65,39,88,"MOULTON ISD",60,33,85,53,32,85,68,36,86
"'143903",35,20,70,65,50,85,-1,-1,-1,.,.,.,71,42,90,36,16,66,51,27,79,73,43,93,52,26,79,100,67,100,28,17,67,69,41,88,35,11,69,33,20,58,78,47,96,"SHINER ISD",74,42,92,62,41,85,75,50,100
"'143904",-1,-1,-1,38,25,75,.,.,.,.,.,.,65,34,91,33,7,93,42,17,80,66,31,91,73,27,100,.,.,.,.,.,.,64,36,90,17,3,60,33,6,83,71,39,90,"VYSEHRAD ISD",64,32,92,74,42,84,-1,-1,-1
"'143905",.,.,.,56,11,89,.,.,.,.,.,.,69,39,93,.,.,.,54,26,86,66,36,94,61,30,96,.,.,.,.,.,.,73,42,93,32,11,74,33,8,67,72,42,94,"SWEET HOME ISD",71,40,94,50,21,71,-1,-1,-1
"'143906",.,.,.,18,0,55,-1,-1,-1,.,.,.,54,30,86,-1,-1,-1,56,30,83,63,31,92,60,30,90,.,.,.,.,.,.,45,30,80,14,3,59,-1,-1,-1,56,35,88,"EZZELL ISD",49,28,83,63,33,90,-1,-1,-1
"'144901",40,13,73,57,28,78,82,47,100,.,.,.,53,24,81,39,14,76,46,18,77,55,25,83,48,20,78,.,.,.,37,11,72,51,22,79,37,11,70,30,9,53,64,32,86,"GIDDINGS ISD",53,23,80,55,25,82,55,21,79
"'144902",27,4,57,63,30,92,.,.,.,80,60,100,56,27,83,40,14,68,43,15,74,56,27,84,41,17,70,40,20,40,25,4,56,56,28,82,28,6,65,21,9,49,61,31,87,"LEXINGTON ISD",56,28,83,57,25,85,71,43,89
"'144903",24,10,59,17,6,67,.,.,.,.,.,.,35,15,65,30,16,53,33,14,64,35,18,66,31,12,65,.,.,.,20,9,57,34,12,63,22,10,62,45,28,55,56,22,82,"DIME BOX ISD",35,18,63,33,6,70,27,0,45
"'145901",32,10,70,36,12,76,91,36,100,.,.,.,56,25,84,51,12,76,50,22,81,57,23,86,48,19,80,-1,-1,-1,29,8,68,54,26,82,35,12,70,24,8,44,63,30,88,"BUFFALO ISD",58,25,86,52,24,78,33,0,78
"'145902",26,7,60,48,14,90,69,23,92,.,.,.,50,20,82,33,11,61,37,12,74,49,21,83,38,16,73,63,0,100,19,3,45,50,18,81,27,8,65,23,12,47,54,22,86,"CENTERVILLE ISD",52,19,84,46,20,78,14,7,71
"'145906",29,6,45,56,30,85,75,35,85,-1,-1,-1,47,20,76,9,0,51,37,15,64,53,19,79,36,13,68,-1,-1,-1,25,8,38,43,20,73,23,6,58,16,4,39,52,22,79,"NORMANGEE ISD",49,21,77,44,16,73,47,12,71
"'145907",80,20,100,55,9,82,.,.,.,.,.,.,36,12,73,28,10,65,35,12,69,39,12,85,59,15,91,.,.,.,80,20,100,35,12,63,25,7,61,13,4,36,35,12,71,"OAKWOOD ISD",38,10,75,35,14,70,-1,-1,-1
"'145911",48,23,81,20,7,53,77,50,100,.,.,.,56,26,84,67,17,83,50,20,80,59,27,85,52,23,80,-1,-1,-1,34,9,74,54,25,82,38,10,71,27,13,45,59,27,86,"LEON ISD",57,27,86,51,22,77,-1,-1,-1
"'146901",22,7,50,26,11,53,93,36,100,-1,-1,-1,27,10,55,24,7,50,26,9,54,28,10,58,27,9,55,8,4,67,18,5,46,27,10,53,19,6,48,20,5,33,33,15,60,"CLEVELAND ISD",29,10,58,26,10,53,18,6,41
"'146902",28,11,60,34,11,60,65,38,91,.,.,.,36,15,66,30,10,60,32,13,62,39,16,69,35,15,66,33,20,60,25,9,57,34,15,63,22,7,54,15,5,31,39,16,67,"DAYTON ISD",38,15,67,33,14,63,44,21,69
"'146903",70,38,100,-1,-1,-1,.,.,.,.,.,.,85,56,100,100,83,100,72,38,99,89,58,100,72,38,99,.,.,.,70,38,100,80,53,99,68,37,98,57,5,95,88,61,100,"DEVERS ISD",84,56,100,86,54,100,83,33,100
"'146904",22,7,68,41,20,75,50,17,83,.,.,.,41,16,72,41,15,70,36,12,67,45,17,75,41,15,74,24,6,71,23,7,64,39,15,69,26,7,60,19,6,37,42,16,72,"HARDIN ISD",42,17,73,39,14,69,26,9,60
"'146905",17,8,42,13,6,31,.,.,.,.,.,.,26,8,60,21,4,64,23,6,56,25,7,63,28,10,55,40,0,80,17,8,42,28,9,58,19,6,52,16,5,32,27,8,61,"HULL-DAISETTA ISD",27,9,57,25,6,65,0,0,13
"'146906",36,15,69,27,10,58,83,55,93,-1,-1,-1,44,18,74,31,12,64,37,14,69,44,18,75,43,17,75,-1,-1,-1,29,9,63,43,17,73,26,9,61,25,11,44,49,21,78,"LIBERTY ISD",45,19,76,41,15,70,59,44,92
"'146907",35,12,70,40,18,72,-1,-1,-1,-1,-1,-1,48,21,78,14,0,71,40,16,71,53,23,81,47,18,79,100,43,100,34,10,69,44,18,75,24,7,61,23,8,48,49,21,78,"TARKINGTON ISD",49,21,79,47,20,76,65,38,85
"'147901",37,12,82,53,7,67,.,.,.,.,.,.,48,19,82,40,23,68,44,16,81,49,17,85,45,16,85,.,.,.,37,12,82,48,22,80,34,13,78,41,14,69,56,24,86,"COOLIDGE ISD",52,21,85,33,11,71,80,60,100
"'147902",28,8,60,42,15,75,69,46,85,.,.,.,41,16,70,22,6,48,33,12,63,42,17,70,35,11,65,57,14,71,17,4,51,41,16,69,28,7,60,21,6,39,49,21,76,"GROESBECK ISD",41,16,70,44,18,70,34,7,66
"'147903",29,10,60,25,12,49,77,52,90,10,0,30,34,13,64,26,8,54,32,11,61,36,13,66,34,12,65,.,.,.,22,8,53,33,13,62,21,7,52,18,6,29,45,19,76,"MEXIA ISD",35,13,64,32,12,60,27,8,56
"'148901",46,22,76,-1,-1,-1,.,.,.,.,.,.,61,29,85,.,.,.,55,25,83,60,25,86,57,27,84,-1,-1,-1,37,16,70,63,34,85,45,17,76,32,7,61,78,36,92,"BOOKER ISD",65,31,90,38,21,57,60,20,100
"'148902",11,7,46,-1,-1,-1,.,.,.,.,.,.,43,16,74,.,.,.,33,13,65,38,13,70,33,14,63,67,17,83,8,4,42,48,18,78,20,4,58,25,10,48,47,16,79,"FOLLETT ISD",44,14,78,42,18,68,-1,-1,-1
"'148905",8,3,30,-1,-1,-1,.,.,.,.,.,.,22,8,49,.,.,.,16,3,47,19,4,43,13,3,42,-1,-1,-1,8,3,30,24,11,57,9,1,38,10,10,29,32,14,58,"DARROUZETT ISD",22,7,51,21,8,47,-1,-1,-1
"'149901",44,28,86,-1,-1,-1,-1,-1,-1,.,.,.,62,33,86,-1,-1,-1,54,24,84,63,33,87,56,27,84,100,86,100,39,24,85,61,34,86,36,13,72,29,13,52,71,42,90,"GEORGE WEST ISD",64,34,88,57,29,83,69,31,100
"'149902",54,19,88,50,0,88,-1,-1,-1,-1,-1,-1,48,19,78,33,17,67,42,17,77,50,18,81,43,16,76,.,.,.,44,11,82,46,18,76,28,9,60,29,14,56,55,22,82,"THREE RIVERS ISD",49,19,79,44,19,77,30,0,70
"'150901",26,8,57,53,26,83,60,40,93,.,.,.,50,24,79,21,5,74,42,17,74,50,23,80,38,15,69,-1,-1,-1,26,7,56,51,24,78,31,9,66,25,10,46,56,28,83,"LLANO ISD",52,25,80,48,22,77,47,16,75
"'152504",64,36,82,60,0,80,94,59,100,83,67,100,79,39,94,69,23,92,.,.,.,77,35,93,74,38,88,-1,-1,-1,.,.,.,80,44,94,80,20,100,.,.,.,78,37,94,"TEXAS TECH UNIVERSITY K-12",.,.,.,79,39,94,54,15,85
"'152802",.,.,.,50,50,83,.,.,.,.,.,.,73,41,95,72,39,95,69,37,95,77,47,99,77,45,96,.,.,.,.,.,.,68,32,91,69,29,93,48,7,83,-1,-1,-1,"RISE ACADEMY",71,40,94,76,44,98,-1,-1,-1
"'152803",-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,28,7,52,20,7,53,28,6,53,28,9,54,25,5,49,.,.,.,-1,-1,-1,28,6,49,28,8,52,16,3,37,43,22,61,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK",.,.,.,28,7,52,-1,-1,-1
"'152806",.,.,.,0,0,40,60,40,100,-1,-1,-1,18,12,46,25,13,25,13,8,37,23,17,50,10,9,33,.,.,.,.,.,.,15,9,44,13,9,41,14,9,36,23,15,58,"BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION",21,14,43,18,12,47,40,20,100
"'152901",36,15,65,55,29,80,85,62,96,34,21,62,42,20,70,28,10,57,34,14,63,44,20,72,36,15,66,53,27,79,34,13,64,41,20,68,24,8,55,23,10,43,65,37,87,"LUBBOCK ISD",44,21,71,37,17,64,37,18,68
"'152902",40,10,64,36,12,76,.,.,.,.,.,.,44,18,77,23,8,54,38,14,75,45,19,78,37,13,72,.,.,.,40,10,64,43,18,76,26,7,65,7,2,45,52,24,84,"NEW DEAL ISD",46,20,79,38,14,73,33,10,62
"'152903",22,3,53,55,15,75,-1,-1,-1,.,.,.,39,14,70,23,8,50,33,11,65,39,14,72,36,12,68,.,.,.,17,4,49,38,14,68,22,5,57,18,4,40,48,21,78,"SLATON ISD",40,15,71,34,11,68,32,16,66
"'152906",41,20,72,60,32,84,74,47,95,-1,-1,-1,60,30,84,41,19,67,42,17,72,60,30,85,48,19,77,48,30,70,30,13,62,59,31,83,32,11,67,30,11,53,69,39,90,"LUBBOCK-COOPER ISD",63,33,86,53,25,79,59,33,85
"'152907",41,18,74,64,31,86,83,54,94,-1,-1,-1,58,31,83,44,23,74,46,21,76,59,31,84,48,22,78,61,14,89,38,15,71,58,31,83,31,9,66,25,12,49,69,41,90,"FRENSHIP ISD",61,33,86,51,26,79,54,30,85
"'152908",17,2,59,24,14,59,.,.,.,-1,-1,-1,38,15,69,33,18,56,34,12,65,38,13,68,33,10,65,43,0,71,18,3,59,38,16,69,22,7,58,21,11,40,46,22,77,"ROOSEVELT ISD",40,16,71,34,13,65,29,6,47
"'152909",48,18,83,75,38,95,-1,-1,-1,-1,-1,-1,68,36,90,57,33,83,54,24,83,70,34,93,51,23,82,100,67,100,48,18,83,66,37,87,44,15,79,36,19,65,76,41,94,"SHALLOWATER ISD",69,37,91,63,31,89,59,37,81
"'152910",41,14,73,100,100,100,.,.,.,.,.,.,67,37,89,-1,-1,-1,44,18,77,67,39,89,52,25,83,100,50,100,41,14,73,67,35,89,37,12,76,16,6,52,77,44,93,"IDALOU ISD",69,38,91,61,33,83,59,26,74
"'153903",23,10,70,17,0,33,.,.,.,.,.,.,40,14,72,.,.,.,32,9,66,39,13,73,34,10,67,.,.,.,15,8,65,41,15,71,19,4,56,15,9,35,49,21,82,"O'DONNELL ISD",38,14,71,50,17,75,73,13,100
"'153904",52,29,74,-1,-1,-1,.,.,.,.,.,.,51,23,80,31,25,38,42,18,74,56,23,83,40,16,74,-1,-1,-1,39,13,65,47,22,78,28,9,61,20,8,50,68,33,92,"TAHOKA ISD",48,20,80,60,31,83,22,0,67
"'153905",41,6,94,62,15,92,.,.,.,.,.,.,74,40,94,.,.,.,53,18,82,73,39,94,63,26,89,.,.,.,41,6,94,75,41,94,44,16,80,44,27,68,78,45,96,"NEW HOME ISD",76,40,94,70,41,94,39,17,78
"'153907",52,29,95,0,0,20,.,.,.,.,.,.,35,16,68,13,0,63,34,16,65,40,12,78,34,15,68,.,.,.,40,20,100,31,19,60,27,8,61,14,11,22,47,22,78,"WILSON ISD",37,20,65,34,12,71,.,.,.
"'154901",44,17,76,50,18,85,71,52,100,-1,-1,-1,57,24,85,40,14,77,51,19,82,58,24,86,53,21,82,-1,-1,-1,34,12,68,56,24,84,31,9,69,31,9,56,67,31,91,"MADISONVILLE CISD",58,25,86,50,21,79,53,20,80
"'154903",54,29,71,38,0,63,100,80,100,.,.,.,58,25,84,-1,-1,-1,50,18,77,59,26,85,62,29,82,.,.,.,18,9,27,56,24,83,36,11,71,32,7,63,58,25,85,"NORTH ZULCH ISD",56,23,84,61,31,84,63,13,75
"'155901",33,13,67,17,7,54,63,38,75,.,.,.,35,14,62,28,10,60,29,10,56,36,13,64,36,9,65,-1,-1,-1,26,10,61,34,15,61,17,5,46,15,5,32,40,18,63,"JEFFERSON ISD",35,14,62,34,14,62,26,3,46
"'156902",33,13,71,50,25,63,-1,-1,-1,-1,-1,-1,47,21,76,-1,-1,-1,38,15,69,49,21,78,43,16,72,43,43,64,30,12,68,46,21,74,24,8,60,17,6,34,58,30,83,"STANTON ISD",48,21,76,46,22,73,60,27,73
"'156905",63,37,100,.,.,.,-1,-1,-1,.,.,.,73,39,93,.,.,.,56,29,90,80,39,98,62,38,90,.,.,.,61,33,100,67,39,89,35,17,71,5,5,50,78,40,95,"GRADY ISD",70,38,91,83,43,99,-1,-1,-1
"'157901",33,7,69,85,55,90,-1,-1,-1,.,.,.,69,37,90,-1,-1,-1,53,22,82,72,40,93,51,22,81,-1,-1,-1,27,5,65,66,34,87,45,13,77,22,7,52,78,45,95,"MASON ISD",70,37,92,63,35,82,71,35,97
"'158901",29,11,61,41,18,66,69,49,90,-1,-1,-1,39,17,66,22,7,50,34,13,62,40,17,67,39,17,67,-1,-1,-1,26,8,58,37,17,65,23,6,55,18,5,31,54,25,77,"BAY CITY ISD",40,17,67,35,17,62,40,16,67
"'158902",36,12,83,71,36,86,.,.,.,-1,-1,-1,61,29,87,56,22,81,50,22,82,63,29,90,54,23,85,100,50,100,29,11,79,58,29,84,35,10,76,31,12,62,68,36,90,"TIDEHAVEN ISD",62,30,89,54,26,82,48,16,76
"'158904",-1,-1,-1,67,25,75,.,.,.,.,.,.,42,18,71,.,.,.,39,15,70,38,15,68,31,17,71,.,.,.,-1,-1,-1,47,22,75,25,6,57,42,8,75,46,18,69,"MATAGORDA ISD",38,19,66,51,16,81,20,20,70
"'158905",36,13,66,25,10,80,83,50,93,.,.,.,49,21,77,28,8,56,42,16,72,51,22,81,43,16,75,-1,-1,-1,28,10,57,46,20,73,26,8,61,20,4,39,61,31,83,"PALACIOS ISD",48,21,77,49,18,74,41,26,62
"'158906",32,15,81,31,19,59,-1,-1,-1,14,0,71,49,23,78,28,12,63,41,17,72,51,25,81,45,18,77,-1,-1,-1,35,16,78,47,21,76,28,7,65,24,11,48,57,28,83,"VAN VLECK ISD",51,23,80,45,21,74,37,17,60
"'159901",32,13,63,50,13,88,81,50,94,50,33,100,44,19,73,38,19,94,40,17,70,44,20,74,44,19,73,29,11,67,25,8,57,43,19,72,35,14,68,27,9,47,62,43,85,"EAGLE PASS ISD",45,20,74,36,15,65,44,22,79
"'160901",26,6,64,69,22,97,92,85,100,.,.,.,49,20,79,31,13,50,40,14,74,49,20,80,39,11,74,.,.,.,23,5,63,48,20,78,23,6,61,28,15,50,56,26,83,"BRADY ISD",49,19,79,47,21,78,34,11,83
"'160904",.,.,.,77,31,100,.,.,.,.,.,.,80,48,95,.,.,.,82,48,95,80,49,95,73,37,89,.,.,.,.,.,.,80,47,94,71,36,90,54,38,77,83,52,96,"ROCHELLE ISD",80,46,95,80,49,94,67,25,83
"'160905",-1,-1,-1,0,0,50,.,.,.,.,.,.,18,7,47,.,.,.,19,9,50,26,9,55,11,8,42,.,.,.,-1,-1,-1,10,6,41,12,3,42,4,0,18,21,7,50,"LOHN ISD",22,13,57,16,4,43,-1,-1,-1
"'161801",8,0,37,-1,-1,-1,.,.,.,.,.,.,27,9,55,26,6,57,29,9,58,31,11,54,29,9,54,.,.,.,8,0,37,24,7,57,12,3,41,4,0,31,-1,-1,-1,"WACO CHARTER SCHOOL",30,11,57,19,2,51,-1,-1,-1
"'161802",28,9,66,32,14,57,83,50,100,.,.,.,39,18,70,31,9,62,32,13,66,37,17,69,35,15,71,.,.,.,16,9,56,41,18,71,26,9,62,13,3,35,64,39,81,"RAPOPORT ACADEMY PUBLIC SCHOOL",41,18,72,35,16,65,36,14,71
"'161807",36,15,69,55,30,79,70,42,89,42,5,84,47,22,75,46,22,75,40,18,70,46,23,75,38,15,69,52,21,83,31,12,65,46,21,73,34,13,66,21,8,43,54,28,80,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS",50,24,77,43,21,72,37,16,68
"'161901",92,38,92,58,37,89,-1,-1,-1,.,.,.,69,33,93,14,0,57,58,25,86,67,31,91,67,28,92,-1,-1,-1,92,42,92,72,37,95,47,13,82,26,7,66,71,35,93,"CRAWFORD ISD",70,34,92,68,33,94,70,50,100
"'161903",55,30,78,65,40,85,82,56,93,65,15,85,67,39,87,45,19,73,50,24,77,68,40,89,57,28,83,57,25,86,44,21,69,66,38,85,35,12,68,27,9,50,75,47,91,"MIDWAY ISD",70,42,89,59,32,82,71,41,95
"'161906",35,13,69,36,16,68,83,50,100,-1,-1,-1,35,13,68,28,8,62,34,12,67,37,13,70,37,15,70,-1,-1,-1,31,11,67,33,13,66,26,8,62,20,4,37,40,16,69,"LA VEGA ISD",37,14,70,28,11,60,40,14,68
"'161907",40,15,82,59,30,88,79,57,93,-1,-1,-1,67,36,90,65,33,89,52,22,82,68,37,91,57,24,87,61,22,100,35,15,79,67,36,89,40,15,77,25,9,60,70,39,91,"LORENA ISD",68,37,90,65,34,91,54,31,92
"'161908",55,11,89,30,15,77,.,.,.,.,.,.,42,17,78,26,6,67,38,13,78,43,17,79,43,15,81,-1,-1,-1,55,11,89,41,16,76,29,7,71,23,5,46,53,24,81,"MART ISD",46,16,81,36,18,72,41,18,72
"'161909",26,9,63,52,26,87,-1,-1,-1,-1,-1,-1,48,20,78,41,18,64,39,15,72,49,19,81,41,17,74,22,0,83,13,3,50,46,21,75,26,7,64,21,3,46,59,25,85,"MCGREGOR ISD",46,20,78,53,20,77,41,15,71
"'161910",27,10,56,36,11,76,-1,-1,-1,.,.,.,43,19,72,33,14,67,40,16,68,46,19,77,35,14,62,40,20,80,27,10,56,41,19,67,27,12,60,12,2,36,50,23,78,"MOODY ISD",41,18,71,49,22,75,44,31,63
"'161912",36,14,61,41,27,68,-1,-1,-1,.,.,.,53,23,81,57,14,100,45,15,72,56,24,83,46,18,74,-1,-1,-1,26,7,52,50,22,78,33,9,67,22,10,45,57,24,83,"RIESEL ISD",53,24,83,53,20,75,45,20,68
"'161914",23,8,54,34,15,60,70,40,84,20,0,80,28,11,56,19,6,44,26,10,54,29,11,58,30,12,60,60,27,73,19,6,51,27,11,53,18,5,47,18,6,31,44,22,69,"WACO ISD",29,11,57,24,9,52,23,7,45
"'161916",41,19,66,63,15,85,.,.,.,.,.,.,56,26,83,42,6,67,46,19,76,59,27,87,54,26,81,44,33,89,30,11,59,54,25,80,33,9,69,18,8,47,57,26,84,"WEST ISD",58,26,83,51,26,81,52,15,70
"'161918",54,33,79,75,20,90,.,.,.,.,.,.,50,21,79,14,0,100,46,19,76,53,23,81,50,24,78,71,57,71,.,.,.,48,19,79,29,9,64,29,14,55,50,20,79,"AXTELL ISD",51,22,80,46,15,77,38,14,83
"'161919",42,11,68,43,43,57,-1,-1,-1,.,.,.,36,14,71,13,13,38,32,11,66,35,14,72,33,11,73,86,29,100,36,14,73,36,13,70,23,7,58,10,3,35,36,15,70,"BRUCEVILLE-EDDY ISD",37,14,72,31,13,68,28,13,56
"'161920",46,21,76,67,41,90,68,44,96,.,.,.,62,32,86,40,19,76,49,21,79,62,32,87,55,24,81,71,12,82,41,19,69,61,33,86,37,13,71,25,9,53,66,36,89,"CHINA SPRING ISD",66,35,89,52,26,80,58,19,90
"'161921",19,5,48,33,12,66,33,0,89,.,.,.,25,9,55,19,5,49,21,7,51,25,9,56,23,8,52,22,0,44,18,5,47,24,9,53,16,4,44,14,5,26,35,16,65,"CONNALLY ISD",26,9,57,22,9,50,17,5,48
"'161922",27,10,62,51,29,72,100,79,100,.,.,.,57,27,83,31,10,66,46,19,77,61,29,87,51,21,82,86,14,100,19,6,52,53,25,80,33,9,69,17,5,48,61,30,85,"ROBINSON ISD",59,28,85,51,23,77,57,36,89
"'161923",49,14,84,50,31,86,-1,-1,-1,-1,-1,-1,57,25,86,47,26,91,48,18,80,60,26,86,49,20,83,.,.,.,43,10,83,54,25,86,35,9,73,23,8,56,61,27,87,"BOSQUEVILLE ISD",59,27,87,51,22,83,59,34,83
"'161924",33,11,78,0,0,40,.,.,.,.,.,.,54,23,86,60,0,100,44,20,82,60,23,86,39,15,83,.,.,.,33,11,78,48,23,87,28,6,75,18,0,36,60,28,89,"HALLSBURG ISD",53,24,85,59,22,90,56,22,67
"'161925",13,0,44,16,5,47,.,.,.,.,.,.,42,18,72,27,9,82,38,17,68,39,17,70,42,20,74,.,.,.,13,0,44,44,20,73,20,7,53,28,20,50,44,19,72,"GHOLSON ISD",42,18,71,41,19,74,75,38,100
"'162904",-1,-1,-1,-1,-1,-1,100,50,100,.,.,.,69,34,93,.,.,.,59,32,90,69,37,92,62,23,88,.,.,.,-1,-1,-1,69,30,94,44,10,86,35,19,71,73,39,96,"MCMULLEN COUNTY ISD",69,36,92,69,28,94,-1,-1,-1
"'163901",32,11,62,80,45,96,.,.,.,100,80,100,46,19,76,10,0,50,36,12,69,46,18,76,39,13,72,.,.,.,27,9,59,45,19,75,24,7,57,24,7,48,58,29,83,"DEVINE ISD",47,19,77,40,17,70,56,21,85
"'163902",-1,-1,-1,.,.,.,-1,-1,-1,.,.,.,60,32,85,.,.,.,48,24,79,59,28,86,45,20,78,.,.,.,-1,-1,-1,61,36,85,26,11,69,34,17,57,71,42,91,"D'HANIS ISD",62,32,89,53,34,71,50,29,86
"'163903",21,7,56,27,18,55,.,.,.,.,.,.,34,11,64,50,0,88,28,8,58,34,10,64,31,10,62,-1,-1,-1,15,3,48,34,12,63,22,4,54,13,8,34,49,21,76,"NATALIA ISD",32,10,64,38,15,64,26,0,58
